id	taxonID	scientificName
wfo-0001106663	wfo-0001106663	Mimetes fimbriifolius Salisb. ex Knight
wfo-0001106573	wfo-0001106573	Paranomus spicatus (P.J.Bergius) Kuntze
wfo-0001106568	wfo-0001106568	Paranomus spathulatus (Thunb.) Kuntze
wfo-0000714306	wfo-0000714306	Hakea gibbosa (Sm.) Cav.
wfo-0001106669	wfo-0001106669	Mimetes pauciflorus R.Br.
wfo-0001106554	wfo-0001106554	Paranomus dregei (H.Buek ex Meisn.) Kuntze
wfo-0000665387	wfo-0000665387	Elatine triandra Schkuhr
wfo-0000667388	wfo-0000667388	Encephalartos hirsutus P.J.H.Hurter
wfo-0001110733	wfo-0001110733	Ophioglossum gomezianum Welw. ex A.Braun
wfo-0000147715	wfo-0000147715	Ophioglossum gracile Pocock ex J.E.Burrows
wfo-0000667414	wfo-0000667414	Encephalartos longifolius (Jacq.) Lehm.
wfo-0001359251	wfo-0001359251	Ophioglossum vulgatum subsp. africanum Pocock ex J.E.Burrows
wfo-0000667452	wfo-0000667452	Encephalartos senticosus Vorster
wfo-0000667396	wfo-0000667396	Encephalartos inopinus R.A.Dyer
wfo-0001276403	wfo-0001276403	Ophioglossum gracillimum Welw. ex Hook. & Baker
wfo-0001155305	wfo-0001155305	Brachythecium pinnatum Dixon
wfo-0001202203	wfo-0001202203	Brachythecium ruderale (Brid.) W.R.Buck
wfo-0001189677	wfo-0001189677	Oxyrrhynchium confervoideum Sim
wfo-0001182443	wfo-0001182443	Lindbergia patentifolia Dixon
wfo-0001050322	wfo-0001050322	Ozoroa paniculosa var. salicina (Sond.) R.Fern. & A.Fern.
wfo-0001168855	wfo-0001168855	Leptopterigynandrum subintegrum (Mitt.) Broth.
wfo-0000385490	wfo-0000385490	Ozoroa concolor (C.Presl ex Sond.) De Winter
wfo-0000360303	wfo-0000360303	Lannea discolor (Sond.) Engl.
wfo-0000024146	wfo-0000024146	Antherotoma phaeotricha (Hochst.) Jacq.-Fel.
wfo-0001189071	wfo-0001189071	Orthostichopsis subimbricata (Hampe) Broth.
wfo-0001202430	wfo-0001202430	Calypogeia longifolia Steph.
wfo-0000817512	wfo-0000817512	Prismatocarpus lycopodioides A.DC.
wfo-0000818254	wfo-0000818254	Roella triflora (R.D.Good) Adamson
wfo-0000914627	wfo-0000914627	Theilera robusta (A.DC.) Cupido
wfo-0000830743	wfo-0000830743	Craterocapsa congesta Hilliard & B.L.Burtt
wfo-0000817522	wfo-0000817522	Prismatocarpus lasiophyllus Adamson
wfo-0000819749	wfo-0000819749	Wahlenbergia oocarpa Sond.
wfo-0000819656	wfo-0000819656	Wahlenbergia cooperi Brehmer
wfo-0000838910	wfo-0000838910	Wahlenbergia polytrichifolia Schltr. subsp. polytrichifolia
wfo-0000819498	wfo-0000819498	Wahlenbergia cinerea (L.f.) Lammers
wfo-0000819495	wfo-0000819495	Wahlenbergia calcarea (Adamson) Lammers
wfo-0000819471	wfo-0000819471	Wahlenbergia pyrophila Lammers
wfo-0000819326	wfo-0000819326	Wahlenbergia thulinii Lammers
wfo-0000838902	wfo-0000838902	Wahlenbergia capillacea (L.f.) A.DC. subsp. capillacea
wfo-0000819765	wfo-0000819765	Wahlenbergia mollis Brehmer
wfo-0000819590	wfo-0000819590	Wahlenbergia campanuloides (Delile) Vatke
wfo-0000819775	wfo-0000819775	Wahlenbergia gracilis (G.Forst.) A.DC.
wfo-0000819503	wfo-0000819503	Wahlenbergia riversdalensis Lammers
wfo-0000819435	wfo-0000819435	Wahlenbergia rivularis Diels
wfo-0000819473	wfo-0000819473	Wahlenbergia parvifolia (P.J.Bergius) Lammers
wfo-0000819337	wfo-0000819337	Wahlenbergia sphaerica Brehmer
wfo-0000819500	wfo-0000819500	Wahlenbergia desmantha Lammers
wfo-0000620094	wfo-0000620094	Corchorus junodii (Schinz) N.E.Br.
wfo-0000709978	wfo-0000709978	Grewia hexamita Burret
wfo-0000710328	wfo-0000710328	Grewia subspathulata N.E.Br.
wfo-0000316845	wfo-0000316845	Stilbe albiflora E.Mey.
wfo-0001067120	wfo-0001067120	Apodytes dimidiata E.Mey. ex Arn. subsp. dimidiata
wfo-0000457231	wfo-0000457231	Triumfetta pentandra A.Rich.
wfo-0000457410	wfo-0000457410	Triumfetta dekindtiana Engl.
wfo-0000334552	wfo-0000334552	Wrightia natalensis Stapf
wfo-0000455531	wfo-0000455531	Toona ciliata M.Roem.
wfo-0000382436	wfo-0000382436	Nymania capensis (Thunb.) Lindb.
wfo-0000771810	wfo-0000771810	Callichilia orientalis S.Moore
wfo-0000251577	wfo-0000251577	Nerium oleander L.
wfo-0001200233	wfo-0001200233	Clasmatocolea vermicularis (Lehm.) Grolle
wfo-0000803953	wfo-0000803953	Carissa tetramera (Sacleux) Stapf
wfo-0000333650	wfo-0000333650	Voacanga thouarsii Roem. & Schult.
wfo-0000802966	wfo-0000802966	Carissa bispinosa (L.) Desf. ex Brenan
wfo-0001172989	wfo-0001172989	Gigaspermum repens (Hook.) Lindb.
wfo-0001202720	wfo-0001202720	Lophocolea semiteres (Lehm.) Mitt.
wfo-0001137367	wfo-0001137367	Peliostomum viscosum E.Mey. ex Benth.
wfo-0000598811	wfo-0000598811	Chaenostoma affine Bernh.
wfo-0001137675	wfo-0001137675	Polycarena filiformis Diels
wfo-0000598831	wfo-0000598831	Chaenostoma decipiens (Hilliard) Kornhall
wfo-0000598849	wfo-0000598849	Chaenostoma hispidum (Thunb.) Benth.
wfo-0000598816	wfo-0000598816	Chaenostoma calciphilum (Hilliard) Kornhall
wfo-0001276747	wfo-0001276747	Polycarena gracilis Hilliard
wfo-0000598846	wfo-0000598846	Chaenostoma halimifolium Benth.
wfo-0001137455	wfo-0001137455	Ixianthes retzioides Benth.
wfo-0000598860	wfo-0000598860	Chaenostoma longipedicellatum (Hilliard) Kornhall
wfo-0000598824	wfo-0000598824	Chaenostoma cordatum (Thunb.) Benth.
wfo-0001043562	wfo-0001043562	Phyllopodium cordatum (Thunb.) Hilliard
wfo-0001421368	wfo-0001421368	Polycarena lilacina Hilliard var. lilacina
wfo-0000471547	wfo-0000471547	Phyllopodium maxii (Hiern) Hilliard
wfo-0001137697	wfo-0001137697	Phyllopodium pumilum Benth.
wfo-0001137655	wfo-0001137655	Phyllopodium diffusum Benth.
wfo-0001274926	wfo-0001274926	Pseudoselago bella Hilliard
wfo-0000750255	wfo-0000750255	Trieenea occulta J.C.Manning & Goldblatt
wfo-0001274917	wfo-0001274917	Pseudoselago subglabra Hilliard
wfo-0000692333	wfo-0000692333	Freylinia crispa Van Jaarsv.
wfo-0001274903	wfo-0001274903	Pseudoselago pulchra Hilliard
wfo-0000626295	wfo-0000626295	Cromidon minutum (Rolfe) Hilliard
wfo-0001039964	wfo-0001039964	Microdon dubius (L.) Hilliard
wfo-0001138053	wfo-0001138053	Microdon orbicularis Choisy
wfo-0000704287	wfo-0000704287	Glumicalyx nutans (Rolfe) Hilliard & B.L.Burtt
wfo-0000451171	wfo-0000451171	Manulea augei (Hiern) Hilliard
wfo-0001421193	wfo-0001421193	Manulea altissima L.f. subsp. altissima
wfo-0001138084	wfo-0001138084	Harveya bodkinii Hiern
wfo-0001138038	wfo-0001138038	Tetraselago natalensis (Rolfe) Junell
wfo-0001137491	wfo-0001137491	Manulea laxa Schltr.
wfo-0001137492	wfo-0001137492	Manulea leiostachys Benth.
wfo-0001137862	wfo-0001137862	Selago elongata Hilliard
wfo-0001137995	wfo-0001137995	Selago geniculata L.f.
wfo-0001138106	wfo-0001138106	Hyobanche atropurpurea Bolus
wfo-0001137832	wfo-0001137832	Selago aspera Choisy
wfo-0001138020	wfo-0001138020	Selago rigida Rolfe
wfo-0001138113	wfo-0001138113	Hyobanche sanguinea L.
wfo-0000419633	wfo-0000419633	Veronica anagallis-aquatica L.
wfo-0000425859	wfo-0000425859	Veronica persica Poir.
wfo-0001137902	wfo-0001137902	Selago luxurians Choisy
wfo-0001137849	wfo-0001137849	Selago corymbosa L.
wfo-0001137984	wfo-0001137984	Selago cinerea L.f.
wfo-0001137914	wfo-0001137914	Selago oresigena Compton
wfo-0001246087	wfo-0001246087	Selago pulchra Hilliard
wfo-0001246088	wfo-0001246088	Selago gracilis (Rolfe) Hilliard
wfo-0000495365	wfo-0000495365	Selago venosa Hilliard
wfo-0001138033	wfo-0001138033	Selago zeyheri Choisy
wfo-0000495383	wfo-0000495383	Selago scabribractea Hilliard
wfo-0001137955	wfo-0001137955	Selago tenuis E.Mey.
wfo-0001243399	wfo-0001243399	Selago exigua Hilliard
wfo-0001139210	wfo-0001139210	Selago lacunosa Klotzsch
wfo-0001239036	wfo-0001239036	Selago albomarginata Hilliard
wfo-0000495340	wfo-0000495340	Selago prostrata Hilliard
wfo-0001137962	wfo-0001137962	Selago trinervia E.Mey.
wfo-0001239232	wfo-0001239232	Selago singularis Hilliard
wfo-0000445551	wfo-0000445551	Limosella vesiculosa Hilliard & B.L.Burtt
wfo-0000445554	wfo-0000445554	Limosella pretoriensis Suess.
wfo-0000445869	wfo-0000445869	Limosella australis R.Br.
wfo-0001137379	wfo-0001137379	Hemimeris centrodes Hiern
wfo-0001137589	wfo-0001137589	Sutera griquensis Hiern
wfo-0000525388	wfo-0000525388	Alectra dunensis Hilliard & B.L.Burtt
wfo-0000525443	wfo-0000525443	Alectra thyrsoidea Melch.
wfo-0001137388	wfo-0001137388	Nemesia anfracta Hiern
wfo-0001273833	wfo-0001273833	Zaluzianskya vallispiscis Hilliard
wfo-0001137728	wfo-0001137728	Zaluzianskya glareosa Hilliard & B.L.Burtt
wfo-0001273831	wfo-0001273831	Zaluzianskya synaptica Hilliard
wfo-0001137758	wfo-0001137758	Zaluzianskya turritella Hilliard & B.L.Burtt
wfo-0001273829	wfo-0001273829	Zaluzianskya sanorum Hilliard
wfo-0001273823	wfo-0001273823	Zaluzianskya lanigera Hilliard
wfo-0000644738	wfo-0000644738	Diascia parviflora Benth.
wfo-0000743731	wfo-0000743731	Diascia collina K.E.Steiner
wfo-0001137398	wfo-0001137398	Nemesia caerulea Hiern
wfo-0001137423	wfo-0001137423	Nemesia lilacina N.E.Br.
wfo-0001137438	wfo-0001137438	Nemesia platysepala Diels
wfo-0001137443	wfo-0001137443	Nemesia strumosa (Banks ex Benth.) Benth.
wfo-0000644714	wfo-0000644714	Diascia insignis K.E.Steiner
wfo-0000644742	wfo-0000644742	Diascia purpurea N.E.Br.
wfo-0000381231	wfo-0000381231	Nemesia micrantha Hiern
wfo-0000644744	wfo-0000644744	Diascia ramosa Scott-Elliot
wfo-0001138072	wfo-0001138072	Sopubia karaguensis Oliv.
wfo-0000611412	wfo-0000611412	Cleome macrophylla (Klotzsch) Briq.
wfo-0000611561	wfo-0000611561	Cleome rubella Burch.
wfo-0000608455	wfo-0000608455	Cladostemon kirkii (Oliv.) Pax & Gilg
wfo-0000611124	wfo-0000611124	Cleome angustifolia Forssk.
wfo-0000877900	wfo-0000877900	Leptochloa panicea (Retz.) Ohwi
wfo-0000877942	wfo-0000877942	Leptochloa uniflora Hochst. ex A.Rich.
wfo-0000877854	wfo-0000877854	Leptochloa fusca (L.) Kunth
wfo-0000865220	wfo-0000865220	Echinochloa colona (L.) Link
wfo-0000865330	wfo-0000865330	Echinochloa haploclada (Stapf) Stapf
wfo-0000879547	wfo-0000879547	Melinis macrochaeta Stapf & C.E.Hubb.
wfo-0000906872	wfo-0000906872	Urochloa panicoides P.Beauv.
wfo-0000880256	wfo-0000880256	Miscanthus junceus (Stapf) Pilg.
wfo-0000898025	wfo-0000898025	Schismus inermis (Stapf) C.E.Hubb.
wfo-0000446438	wfo-0000446438	Linaria vulgaris Mill.
wfo-0000899519	wfo-0000899519	Setaria rigida Stapf
wfo-0001039582	wfo-0001039582	Pentameris heptameris (Nees) Steud.
wfo-0000860645	wfo-0000860645	Corynephorus fasciculatus Boiss. & Reut.
wfo-0000901452	wfo-0000901452	Sporobolus salsus Mez
wfo-0000901150	wfo-0000901150	Sporobolus fourcadei Stent
wfo-0000920993	wfo-0000920993	Pentameris exserta (H.P.Linder) Galley & H.P.Linder
wfo-0001361946	wfo-0001361946	Pentameris aurea subsp. pilosogluma (McClean) Galley & H.P.Linder
wfo-0001383908	wfo-0001383908	Pentameris calcicola var. hirsuta (H.P.Linder) Galley & H.P.Linder
wfo-0000900920	wfo-0000900920	Sporobolus acinifolius Stapf
wfo-0000920932	wfo-0000920932	Pentameris acinosa (Stapf) Galley & H.P.Linder
wfo-0000920965	wfo-0000920965	Pentameris veneta (H.P.Linder) Galley & H.P.Linder
wfo-0000920992	wfo-0000920992	Pentameris galpinii (Stapf) Galley & H.P.Linder
wfo-0000920984	wfo-0000920984	Pentameris microphylla (Nees) Galley & H.P.Linder
wfo-0000920987	wfo-0000920987	Pentameris juncifolia (Stapf) Galley & H.P.Linder
wfo-0000920996	wfo-0000920996	Pentameris dentata (L.f.) Galley & H.P.Linder
wfo-0000904013	wfo-0000904013	Tribolium acutiflorum (Nees) Renvoize
wfo-0000894761	wfo-0000894761	Polypogon viridis (Gouan) Breistr.
wfo-0000901520	wfo-0000901520	Sporobolus tenellus (Spreng.) Kunth
wfo-0000907351	wfo-0000907351	Vulpia fasciculata (Forssk.) Samp.
wfo-0000865718	wfo-0000865718	Eleusine indica (L.) Gaertn.
wfo-0001096187	wfo-0001096187	Hyparrhenia rufa (Nees) Stapf var. rufa
wfo-0000903955	wfo-0000903955	Tragus koelerioides Asch.
wfo-0000873730	wfo-0000873730	Hainardia cylindrica (Willd.) Greuter
wfo-0000869141	wfo-0000869141	Eriochloa stapfiana Clayton
wfo-0000853792	wfo-0000853792	Bothriochloa insculpta (Hochst. ex A.Rich.) A.Camus
wfo-0000848764	wfo-0000848764	Aristida effusa Henrard
wfo-0000848732	wfo-0000848732	Aristida diffusa Trin.
wfo-0001096243	wfo-0001096243	Aristida scabrivalvis Hack. subsp. scabrivalvis
wfo-0000883068	wfo-0000883068	Panicum arcurameum Stapf
wfo-0000874509	wfo-0000874509	Holcus lanatus L.
wfo-0000851697	wfo-0000851697	Avena barbata Pott ex Link
wfo-0000843693	wfo-0000843693	Agrostis gigantea Roth
wfo-0000855346	wfo-0000855346	Bromus catharticus Vahl
wfo-0000843296	wfo-0000843296	Agrostis bergiana Trin.
wfo-0000844221	wfo-0000844221	Agrostis polypogonoides Stapf
wfo-0000874893	wfo-0000874893	Hordeum murinum L.
wfo-0000846993	wfo-0000846993	Andropogon mannii Hook.f.
wfo-0000888315	wfo-0000888315	Paspalum quadrifarium Lam.
wfo-0000889657	wfo-0000889657	Phalaris canariensis L.
wfo-0000900184	wfo-0000900184	Sorghum bicolor (L.) Moench
wfo-0001096184	wfo-0001096184	Schizachyrium ursulus Stapf
wfo-0000903141	wfo-0000903141	Stipagrostis uniplumis (Licht.) De Winter
wfo-0000845371	wfo-0000845371	Alloteropsis semialata subsp. eckloniana (Nees) Gibbs Russ.
wfo-0001096229	wfo-0001096229	Stipagrostis hirtigluma subsp. patula (Hack.) De Winter
wfo-0000903120	wfo-0000903120	Stipagrostis proxima (Steud.) De Winter
wfo-0000874195	wfo-0000874195	Heteropogon melanocarpus (Elliott) Benth.
wfo-0000903138	wfo-0000903138	Stipagrostis subacaulis (Nees) De Winter
wfo-0000903063	wfo-0000903063	Stipagrostis ciliata var. capensis (Trin. & Rupr.) De Winter
wfo-0000903175	wfo-0000903175	Streblochaete longiarista (A.Rich.) Pilg.
wfo-0000860945	wfo-0000860945	Cymbopogon caesius (Hook. & Arn.) Stapf
wfo-0000853059	wfo-0000853059	Bambusa balcooa Roxb. ex Roxb.
wfo-0000880540	wfo-0000880540	Monocymbium ceresiiforme (Nees) Stapf
wfo-0000881823	wfo-0000881823	Odyssea paucinervis (Nees) Stapf
wfo-0000865578	wfo-0000865578	Ehrharta longiflora Sm.
wfo-0000868361	wfo-0000868361	Eragrostis rigidior Pilg.
wfo-0001096252	wfo-0001096252	Eragrostis sclerantha Nees subsp. sclerantha
wfo-0000867558	wfo-0000867558	Eragrostis ciliaris (L.) R.Br.
wfo-0001096251	wfo-0001096251	Eragrostis moggii De Winter var. moggii
wfo-0000901635	wfo-0000901635	Stenotaphrum secundatum (Walter) Kuntze
wfo-0000903372	wfo-0000903372	Tarigidia aequiglumis (Gooss.) Stent
wfo-0000868572	wfo-0000868572	Eragrostis truncata Hack.
wfo-0001096216	wfo-0001096216	Ehrharta villosa Schult.f. var. villosa
wfo-0000863549	wfo-0000863549	Dichanthium annulatum (Forssk.) Stapf
wfo-0000900821	wfo-0000900821	Sphenopus divaricatus (Gouan) Rchb.
wfo-0000868497	wfo-0000868497	Eragrostis superba Peyr.
wfo-0000861723	wfo-0000861723	Dactyloctenium giganteum Fisher & Schweick.
wfo-0000859905	wfo-0000859905	Chrysopogon serrulatus Trin.
wfo-0000865588	wfo-0000865588	Ehrharta melicoides Thunb.
wfo-0000864553	wfo-0000864553	Diheteropogon filifolius (Nees) Clayton
wfo-0000868049	wfo-0000868049	Eragrostis mexicana (Hornem.) Link
wfo-0000854121	wfo-0000854121	Brachiaria glomerata (Hack.) A.Camus
wfo-0000266906	wfo-0000266906	Pentas angustifolia (A.Rich. ex DC.) Verdc.
wfo-0000249890	wfo-0000249890	Nenax hirta (Cruse) T.M.Salter
wfo-0000312738	wfo-0000312738	Spermacoce senensis (Klotzsch) Hiern
wfo-0000312601	wfo-0000312601	Spermacoce natalensis Hochst.
wfo-0000288189	wfo-0000288189	Psydrax obovata (Eckl. & Zeyh.) Bridson
wfo-0000797971	wfo-0000797971	Canthium inerme (L.f.) Kuntze
wfo-0000331239	wfo-0000331239	Vangueria infausta Burch. subsp. infausta
wfo-0000298429	wfo-0000298429	Rubia cordifolia L.
wfo-0000331269	wfo-0000331269	Vangueria madagascariensis J.F.Gmel.
wfo-0000970519	wfo-0000970519	Galium undulatum Puff
wfo-0000968582	wfo-0000968582	Galium capense Thunb.
wfo-0000219544	wfo-0000219544	Anthospermum aethiopicum L.
wfo-0000254691	wfo-0000254691	Oldenlandia affinis (Roem. & Schult.) DC.
wfo-0000219928	wfo-0000219928	Anthospermum dregei subsp. ecklonis (Sond.) Puff
wfo-0000327215	wfo-0000327215	Tricalysia delagoensis Schinz
wfo-0000970685	wfo-0000970685	Galopina tomentosa Hochst.
wfo-0001132305	wfo-0001132305	Galopina crocyllioides Bar ex Schinz
wfo-0000221256	wfo-0000221256	Kohautia cynanchica DC.
wfo-0000358462	wfo-0000358462	Lobostemon paniculiformis DC. & A.DC.
wfo-0000358482	wfo-0000358482	Lobostemon glaucophyllus (Jacq.) H.Buek
wfo-0001193450	wfo-0001193450	Fissidens gladiolus Mitt.
wfo-0000358481	wfo-0000358481	Lobostemon glaber (Vahl) H.Buek
wfo-0001215481	wfo-0001215481	Myosotis afropalustris C.H.Wright
wfo-0000634045	wfo-0000634045	Cynoglossum hispidum Thunb.
wfo-0000634019	wfo-0000634019	Cynoglossum geometricum Baker & C.H.Wright
wfo-0000719051	wfo-0000719051	Heliotropium zeylanicum (Burm.f.) Lam.
wfo-0000787059	wfo-0000787059	Tritoniopsis elongata (L.Bolus) G.J.Lewis
wfo-0000787062	wfo-0000787062	Tritoniopsis nemorosa (E.Mey. ex Klatt) G.J.Lewis
wfo-0000786682	wfo-0000786682	Tritoniopsis bicolor J.C.Manning & Goldblatt
wfo-0000787928	wfo-0000787928	Aristea angolensis Baker
wfo-0000784462	wfo-0000784462	Radinosiphon leptostachya (Baker) N.E.Br.
wfo-0000795960	wfo-0000795960	Hesperantha sufflava Goldblatt
wfo-0000782764	wfo-0000782764	Hesperantha curvula Hilliard & B.L.Burtt
wfo-0000788133	wfo-0000788133	Babiana patersoniae L.Bolus
wfo-0000782838	wfo-0000782838	Hesperantha rivulicola Goldblatt
wfo-0000788113	wfo-0000788113	Babiana minuta G.J.Lewis
wfo-0000782851	wfo-0000782851	Hesperantha spicata (Burm.f.) N.E.Br.
wfo-0000782794	wfo-0000782794	Hesperantha lactea Baker
wfo-0000789360	wfo-0000789360	Duthiastrum linifolium (E.Phillips) M.P.de Vos
wfo-0000788056	wfo-0000788056	Babiana auriculata G.J.Lewis
wfo-0001421081	wfo-0001421081	Hesperantha acuta (Licht. ex Roem. & Schult.) Ker Gawl. subsp. acuta
wfo-0000795957	wfo-0000795957	Hesperantha rupicola Goldblatt
wfo-0000788048	wfo-0000788048	Babiana ambigua (Roem. & Schult.) G.J.Lewis
wfo-0000788954	wfo-0000788954	Geissorhiza foliosa Klatt
wfo-0000789013	wfo-0000789013	Geissorhiza ornithogaloides Klatt
wfo-0000786175	wfo-0000786175	Sparaxis caryophyllacea Goldblatt
wfo-0000788926	wfo-0000788926	Geissorhiza burchellii R.C.Foster
wfo-0000834819	wfo-0000834819	Babiana tubaeformis Goldblatt & J.C.Manning
wfo-0000807816	wfo-0000807816	Babiana cinnamomea J.C.Manning & Goldblatt
wfo-0000789075	wfo-0000789075	Geissorhiza umbrosa G.J.Lewis
wfo-0000789045	wfo-0000789045	Geissorhiza rupicola Goldblatt & J.C.Manning
wfo-0000786101	wfo-0000786101	Sparaxis fragrans (Jacq.) Ker Gawl.
wfo-0000790702	wfo-0000790702	Babiana nana (Andrews) Spreng. subsp. nana
wfo-0000785515	wfo-0000785515	Sparaxis pillansii L.Bolus
wfo-0000788984	wfo-0000788984	Geissorhiza karooica Goldblatt
wfo-0000788918	wfo-0000788918	Geissorhiza bolusii Baker
wfo-0000788152	wfo-0000788152	Babiana ringens (L.) Ker Gawl.
wfo-0000788057	wfo-0000788057	Babiana bainesii Baker
wfo-0000788923	wfo-0000788923	Geissorhiza brevituba (G.J.Lewis) Goldblatt
wfo-0000788947	wfo-0000788947	Geissorhiza esterhuyseniae Goldblatt
wfo-0000789008	wfo-0000789008	Geissorhiza nana Klatt
wfo-0000788955	wfo-0000788955	Geissorhiza fourcadei (L.Bolus) G.J.Lewis
wfo-0000784857	wfo-0000784857	Moraea polystachya (Thunb.) Ker Gawl.
wfo-0000786881	wfo-0000786881	Tritonia disticha (Klatt) Baker
wfo-0000784906	wfo-0000784906	Moraea unguiculata Ker Gawl.
wfo-0000784915	wfo-0000784915	Moraea trifida R.C.Foster
wfo-0000785194	wfo-0000785194	Moraea fenestrata (Goldblatt) Goldblatt
wfo-0000784940	wfo-0000784940	Moraea vegeta L.
wfo-0000785125	wfo-0000785125	Moraea kamiesensis Goldblatt
wfo-0000786737	wfo-0000786737	Tritonia drakensbergensis M.P.de Vos
wfo-0000789514	wfo-0000789514	Freesia andersoniae L.Bolus
wfo-0000786213	wfo-0000786213	Syringodea pulchella Hook.f.
wfo-0000784864	wfo-0000784864	Moraea thomasiae Goldblatt
wfo-0000786883	wfo-0000786883	Tritonia deusta (Aiton) Ker Gawl.
wfo-0000784796	wfo-0000784796	Moraea ramosissima (L.f.) Druce
wfo-0000785153	wfo-0000785153	Moraea autumnalis (Goldblatt) Goldblatt
wfo-0000913412	wfo-0000913412	Moraea pearsonii Goldblatt & J.C.Manning
wfo-0000785169	wfo-0000785169	Moraea cantharophila Goldblatt & J.C.Manning
wfo-0000787195	wfo-0000787195	Watsonia elsiae Goldblatt
wfo-0000787275	wfo-0000787275	Watsonia occulta L.Bolus
wfo-0000785042	wfo-0000785042	Moraea graminicola Oberm.
wfo-0000785129	wfo-0000785129	Moraea pilifolia Goldblatt
wfo-0000913413	wfo-0000913413	Moraea tanquana Goldblatt & J.C.Manning
wfo-0000797016	wfo-0000797016	Moraea simplex Goldblatt & J.C.Manning
wfo-0000787180	wfo-0000787180	Watsonia fergusoniae L.Bolus
wfo-0000785123	wfo-0000785123	Moraea serratostyla (Goldblatt) Goldblatt
wfo-0000787199	wfo-0000787199	Watsonia pulchra N.E.Br. ex Goldblatt
wfo-0000787163	wfo-0000787163	Watsonia knysnana L.Bolus
wfo-0000787229	wfo-0000787229	Watsonia aletroides (Burm.f.) Ker Gawl.
wfo-0000785107	wfo-0000785107	Moraea vallisbelli (Goldblatt) Goldblatt
wfo-0000787208	wfo-0000787208	Watsonia amabilis Goldblatt
wfo-0000788495	wfo-0000788495	Crocosmia mathewsiana (L.Bolus) Goldblatt ex M.P.de Vos
wfo-0000787183	wfo-0000787183	Watsonia borbonica (Pourr.) Goldblatt
wfo-0000589624	wfo-0000589624	Cassipourea flanaganii (Schinz) Alston
wfo-0001362362	wfo-0001362362	Ferraria macrochlamys subsp. serpentina Goldblatt & J.C.Manning
wfo-0000789452	wfo-0000789452	Ferraria densepunctulata M.P.de Vos
wfo-0000789453	wfo-0000789453	Ferraria divaricata Sweet
wfo-0000784604	wfo-0000784604	Lapeirousia spinosa (Goldblatt) Goldblatt & J.C.Manning
wfo-0000784563	wfo-0000784563	Lapeirousia violacea Goldblatt
wfo-0000784690	wfo-0000784690	Lapeirousia littoralis Baker
wfo-0000670082	wfo-0000670082	Hypoxis obtusa Burch. ex Ker Gawl.
wfo-0000773118	wfo-0000773118	Rhodohypoxis baurii (Baker) Nel var. baurii
wfo-0001336338	wfo-0001336338	Pauridia monophylla (Schltr. ex Baker) Snijman & Kocyan
wfo-0000766519	wfo-0000766519	Empodium gloriosum (Nel) B.L.Burtt
wfo-0000733734	wfo-0000733734	Rhodohypoxis baurii (Baker) Nel
